Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Romania,ROU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.1655482,51.13185103,51.10157644,51.07353467,51.04612925,51.01837889,50.99016087,50.96189511,50.93378875,50.90616458,50.87925336,50.8530845,50.8277219,50.80334738,50.78010831,50.75827901,50.73774114,50.71866602,50.70198112,50.68874007,50.67957121,50.67515926,50.67506961,50.67770728,50.68079498,50.68290579,50.68323008,50.68272329,50.68376462,50.68968757,50.70275834,50.72369289,50.75166995,50.78545745,50.82311816,50.86301572,50.9049423,50.94891685,50.99367337,51.0376721,51.07964407,51.11851817,51.15416969,51.18799064,51.22212042,51.2581876,51.29690742,51.33746648,51.3780239,51.41567171,51.44819452,51.47464665,51.49547455,51.51150592,51.52429368,51.53498935,51.54396884,
Russian Federation,RUS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,55.21246908,55.096036,54.98290903,54.87503848,54.77499016,54.68436913,54.60277208,54.52911053,54.46343048,54.40580384,54.35589291,54.31436878,54.27990348,54.24780179,54.21195856,54.16817014,54.11434049,54.05187757,53.98441582,53.91730314,53.8541773,53.79712439,53.74458674,53.69234798,53.63449152,53.56752881,53.49011687,53.40559959,53.32071956,53.24442015,53.18293011,53.13808893,53.10816763,53.09138394,53.08463179,53.08556269,53.09356306,53.10918234,53.13248933,53.16375366,53.20278923,53.24919408,53.30148685,53.35693809,53.4119947,53.46359051,53.51102218,53.55363746,53.58859518,53.61271201,53.62415131,53.62133843,53.60583594,53.58289726,53.55981242,53.5419379,53.53113833,
Rwanda,RWA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.92402037,50.93109344,50.9400619,50.94889551,50.95475022,50.95594103,50.95190506,50.94384001,50.93368428,50.92380631,50.9160236,50.91010756,50.90562953,50.90156258,50.89647921,50.88963481,50.88085304,50.87104873,50.85991654,50.84768211,50.83446661,50.82282774,50.81326058,50.80276875,50.7874831,50.76688139,50.73660114,50.70199891,50.67912288,50.68610507,50.73378884,50.83408846,50.98938353,51.18385818,51.36991354,51.49066563,51.51334329,51.45800328,51.36570248,51.27977598,51.21969423,51.18403959,51.16273485,51.15031639,51.1392544,51.12490007,51.10734352,51.08938898,51.07152543,51.0543533,51.03846192,51.02354331,51.00947265,50.99658785,50.98549211,50.97633218,50.96926699,
South Asia,SAS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.25360306,48.24766082,48.24288924,48.23925389,48.23635175,48.23417198,48.23279643,48.23227,48.23231728,48.23259095,48.23293213,48.23305232,48.23320193,48.23425315,48.23719077,48.24262059,48.25074969,48.2609838,48.27216238,48.28280169,48.29191936,48.29892564,48.30448495,48.30937827,48.31483294,48.3215421,48.32988434,48.33922582,48.34810878,48.35467432,48.35783329,48.35716511,48.35351358,48.34859956,48.34464162,48.34306443,48.34446451,48.34815085,48.35271462,48.35623324,48.35754521,48.3562238,48.35310737,48.34987204,48.34871314,48.35103126,48.35722866,48.36654185,48.3777887,48.38934868,48.40004411,48.40966966,48.41861135,48.42706184,48.43541246,48.44390047,48.45257694,
Saudi Arabia,SAU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.78152635,49.76318348,49.7201039,49.66143123,49.59842118,49.53700033,49.47654163,49.41008952,49.32891693,49.22264562,49.08523902,48.91956879,48.72876392,48.50971702,48.25896392,47.97692141,47.66688708,47.33720759,46.9998932,46.67008656,46.35907691,46.07980994,45.8311859,45.59658016,45.35504402,45.09734316,44.81777967,44.53205644,44.27444217,44.08551465,43.98809075,43.97556437,44.03003655,44.14495608,44.31162326,44.51848078,44.7736458,45.06312784,45.32973653,45.50173444,45.53527883,45.414597,45.17118127,44.86559191,44.57383119,44.34385737,44.18445322,44.07576875,43.99923194,43.92849552,43.84592534,43.75573894,43.66498573,43.56480641,43.44473539,43.30063285,43.12581522,
Sudan,SDN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.05340316,50.04928904,50.04460202,50.03942383,50.03343725,50.02686402,50.01954618,50.01174812,50.00348553,49.99506249,49.98646624,49.97775732,49.96906501,49.96038848,49.95185783,49.94347886,49.93535743,49.92752768,49.91999144,49.91279291,49.9059243,49.89939296,49.89325415,49.88741435,49.88182289,49.87644523,49.8712914,49.86636861,49.86181986,49.85769376,49.85412649,49.85105987,49.84851949,49.84669156,49.84575692,49.84581162,49.84781043,49.85168308,49.85553891,49.85688752,49.85469277,49.84671498,49.83503238,49.82732673,49.83314471,49.85753226,49.9029489,49.96409513,50.02918936,50.08295093,50.11552825,50.12435838,50.11435199,50.09258094,50.06859548,50.04890705,50.03463215,
Senegal,SEN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.3160358,50.25119132,50.19061926,50.13144294,50.06986815,50.00397787,49.93496011,49.86542246,49.79613986,49.72854044,49.66456904,49.60219503,49.54366825,49.50044453,49.48510604,49.50447833,49.5605441,49.64607599,49.74634369,49.8421746,49.92094962,49.97936643,50.02190856,50.05279082,50.07873658,50.10422938,50.13083755,50.15728407,50.18244994,50.20459553,50.22350262,50.23749456,50.24911812,50.26626021,50.2987016,50.35153056,50.42675108,50.51914078,50.61782859,50.70933353,50.78442075,50.84021453,50.88012099,50.90900146,50.93378949,50.95870083,50.98492579,51.00994159,51.03019037,51.04107192,51.0399204,51.02665939,51.00388448,50.97538103,50.94580587,50.91819178,50.89331332,
Singapore,SGP,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,47.32030122,47.49846852,47.73482928,47.99518482,48.23616116,48.4285642,48.56642664,48.66020193,48.72111779,48.76477493,48.80306674,48.83643814,48.86218111,48.88206987,48.8987164,48.91346388,48.92991613,48.94903443,48.96774488,48.98173277,48.9897168,48.98725117,48.97844156,48.97859447,49.00672822,49.07260658,49.18289284,49.32761715,49.48095046,49.60876029,49.68957417,49.71652542,49.70301978,49.67190242,49.65312199,49.66488232,49.71100422,49.78259231,49.87010356,49.96003616,50.04284665,50.11519657,50.18041925,50.24136979,50.30328063,50.36837825,50.43832393,50.50940997,50.57470435,50.62561424,50.65707157,50.66778104,50.66165505,50.64483328,50.62550256,50.60944842,50.59812861,
Solomon Islands,SLB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,46.34669879,46.50791167,46.69561254,46.88603469,47.05572249,47.18253765,47.25578625,47.30070931,47.32594282,47.37042609,47.44893503,47.56145988,47.69842235,47.84135958,47.96651103,48.07049105,48.14587757,48.19636339,48.2384245,48.27160771,48.3067863,48.3402942,48.37542344,48.40805361,48.44146699,48.47509075,48.51006143,48.54531384,48.57723095,48.60294481,48.62347957,48.63710479,48.6464944,48.65067886,48.64798307,48.63931944,48.62149419,48.60019213,48.58232644,48.58070718,48.59891228,48.64035295,48.69814342,48.76748387,48.8402284,48.91080428,48.98208021,49.0499858,49.11116397,49.15797449,49.1904069,49.20367824,49.20222507,49.19043428,49.17785821,49.16830645,49.16369994,
Sierra Leone,SLE,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.25403715,51.26781183,51.27851495,51.28775058,51.29673021,51.3057879,51.31680068,51.32773583,51.33320265,51.32664097,51.30405455,51.2638695,51.2095491,51.14865646,51.08983072,51.03974086,51.00009762,50.96795494,50.9411345,50.91514933,50.88728474,50.85782553,50.82783772,50.79767365,50.76706789,50.73662768,50.70615852,50.67617758,50.64952108,50.62892549,50.61572508,50.61011094,50.61116346,50.61663876,50.62269792,50.62709102,50.62789167,50.62650768,50.6246724,50.62563615,50.63093985,50.64081139,50.65320965,50.664836,50.67231772,50.67374479,50.66934601,50.65993708,50.64664387,50.63048215,50.61252858,50.59295012,50.57196161,50.55052102,50.52980802,50.51049961,50.49303816,
El Salvador,SLV,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.71303522,50.66005637,50.6020253,50.54154845,50.48189338,50.42601914,50.37414722,50.32779235,50.28981448,50.2649399,50.25523423,50.26085192,50.28015836,50.31114257,50.35057931,50.39605529,50.44711006,50.50292461,50.56209153,50.62332938,50.68508073,50.74746099,50.80997147,50.87092384,50.92831481,50.98059445,51.02751162,51.07001525,51.10982745,51.14952093,51.19119252,51.23504975,51.280841,51.32990501,51.38325237,51.44207421,51.50650501,51.57634049,51.65107004,51.73019012,51.81276737,51.89886213,51.98790231,52.07872291,52.16916004,52.25794595,52.34404346,52.42758217,52.50780975,52.58427439,52.65668996,52.72457682,52.78777042,52.84631197,52.90049476,52.95079794,52.99682255,
San Marino,SMR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.51991241,50.52915637,50.53738562,50.54482472,50.55119385,50.55629299,50.55184246,50.53664257,50.52450612,50.53273138,50.56783724,50.65086254,50.76862867,50.84850136,50.79372824,50.56661754,50.19024508,49.76432243,49.39173922,49.135743,49.00524836,48.98552993,49.04763649,49.16381142,49.29457637,49.40774181,49.49485094,49.5635649,49.61575236,49.65798067,49.69555289,49.72734469,49.75136709,49.77022014,49.78710314,49.80407904,49.82187914,49.83999332,49.85707118,49.87183836,49.88393701,49.8930558,49.90060297,49.90907755,49.92132437,49.93908215,49.96240083,49.9899172,50.01978139,50.0496413,50.07782561,50.10437959,50.12922899,50.15106587,50.16821437,50.17990202,50.1858606,
Serbia,SRB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.80498432,50.76418983,50.72494588,50.68847359,50.6565745,50.63025489,50.60995946,50.59486548,50.58372122,50.57464844,50.56630868,50.55814648,50.55053939,50.54420772,50.54012741,50.53901463,50.54111289,50.54586984,50.55188794,50.55749581,50.56157223,50.56354244,50.56406133,50.56450861,50.56677875,50.57219539,50.5813345,50.59377803,50.6084561,50.62378535,50.63866431,50.65235216,50.66553239,50.68010502,50.69879728,50.72356804,50.75503503,50.7925623,50.834848,50.87988555,50.92533832,50.97096945,51.01637004,51.05776508,51.09090397,51.112954,51.12181659,51.11880782,51.10863627,51.09821034,51.09266388,51.09385492,51.10041008,51.11045443,51.12049777,51.12808645,51.13295445,
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.46447899,50.45921943,50.45347745,50.44703398,50.43964744,50.43120235,50.42159622,50.41104139,50.400062,50.389316,50.3791866,50.37009188,50.36178434,50.35328618,50.34333569,50.3312998,50.31697864,50.30124381,50.28578474,50.27272621,50.26336925,50.25791966,50.25570596,50.25593919,50.25754921,50.25978341,50.26228671,50.26512413,50.26842932,50.27242866,50.277164,50.28272587,50.28864477,50.29371004,50.29648639,50.29614057,50.29238655,50.28587837,50.27781793,50.26979249,50.26281483,50.25675991,50.25158052,50.24687476,50.24219446,50.23720192,50.232028,50.22666027,50.22053832,50.21297378,50.20363984,50.19244351,50.17980891,50.16654139,50.15362114,50.14171185,50.13097175,
South Sudan,SSD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.77150037,49.82081424,49.86734143,49.9104438,49.95053359,49.98731475,50.02094958,50.05205698,50.0804415,50.1062573,50.12994475,50.15129565,50.17052059,50.18809986,50.20385474,50.21820927,50.23105518,50.24255104,50.25289985,50.26237443,50.27090097,50.27860946,50.28532058,50.2911005,50.29544442,50.29838979,50.29997961,50.30026071,50.29925643,50.29718778,50.29392461,50.28917397,50.28290276,50.27477196,50.26482301,50.25354807,50.24131174,50.22874953,50.21605975,50.20293147,50.18901106,50.17427938,50.15870616,50.14216238,50.12474236,50.10651299,50.0879885,50.06929139,50.05062537,50.03195744,50.01338009,49.99468841,49.97606362,49.95778567,49.94043868,49.9242097,49.90922864,
Sub-Saharan Africa,SSF,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.46458577,50.45930799,50.45354826,50.4470896,50.43968771,50.43122476,50.42159631,50.4110214,50.40001931,50.38925096,50.37909877,50.36998279,50.36165206,50.35313517,50.34317287,50.33113104,50.3168124,50.30108752,50.28564301,50.27259637,50.26324796,50.25780177,50.2555875,50.25582131,50.25743499,50.25967757,50.26219692,50.26505232,50.26838028,50.27239781,50.27714288,50.28270561,50.28861878,50.29367501,50.29644356,50.29609613,50.29234564,50.28584416,50.27779278,50.26977641,50.26280613,50.25675805,50.25158505,50.24688093,50.2421922,50.23718019,50.23197157,50.22655949,50.22039168,50.21279931,50.2034579,50.19229063,50.17969873,50.16648396,50.15361295,50.14173996,50.13101892,
Small states,SST,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.25513063,51.24648735,51.23573642,51.2195916,51.1957847,51.16214304,51.117017,51.06274895,51.00519089,50.95099948,50.9035975,50.86458626,50.83105872,50.80138087,50.77307711,50.74376984,50.71365283,50.68334246,50.65071241,50.61349721,50.57088703,50.52306594,50.47112832,50.41722274,50.36389365,50.31352136,50.26617971,50.22175904,50.18184724,50.1482126,50.1225458,50.10243145,50.08577934,50.07324798,50.06659791,50.06373835,50.06336211,50.06250475,50.05735763,50.04593795,50.02255556,49.98851933,49.94380102,49.87487554,49.76512628,49.6065536,49.39551362,49.14491776,48.88312997,48.64506042,48.45054139,48.30581077,48.20312679,48.13088143,48.07281331,48.01779326,47.96305248,
Sao Tome and Principe,STP,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,44.36472859,44.72367259,45.23720815,45.87098785,46.56896337,47.26616151,47.94338052,48.57159695,49.11271326,49.55488793,49.8794694,50.07435287,50.17412614,50.19361697,50.21692781,50.25600678,50.33100881,50.42948153,50.53167873,50.61363268,50.66190642,50.66936199,50.65853461,50.62502492,50.59362612,50.56252412,50.54087621,50.52415,50.50657312,50.49228206,50.48117449,50.46521627,50.45114048,50.43366527,50.42026297,50.40922354,50.39820536,50.38821771,50.37512835,50.36503334,50.35424152,50.3445841,50.33266157,50.31744534,50.30400337,50.29397213,50.28305676,50.27009461,50.26088311,50.24939992,50.24088802,50.23433742,50.22663525,50.22186581,50.21566034,50.21145595,50.20634389,
Suriname,SUR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.99637897,50.06187351,50.11229573,50.14656603,50.1678029,50.17887443,50.17954874,50.16906725,50.14997234,50.12566855,50.09507957,50.05984713,50.02060223,49.97475173,49.92207678,49.86199081,49.79729636,49.72537593,49.65210631,49.5759892,49.49514997,49.4118327,49.32806997,49.24844447,49.18688683,49.14689366,49.13244796,49.14361826,49.16707546,49.19247849,49.21147182,49.21932387,49.22237019,49.22462324,49.23644734,49.2655245,49.31270638,49.37427898,49.44070958,49.5015032,49.54878862,49.58126197,49.60034117,49.61204593,49.62147226,49.63323125,49.64752774,49.66363292,49.68135185,49.69804884,49.71307463,49.72826343,49.74175169,49.75633223,49.77040947,49.78452795,49.80048714,
Slovak Republic,SVK,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.63940052,50.60739927,50.58439126,50.57034981,50.564999,50.56829718,50.57990798,50.59883544,50.62261704,50.648003,50.67286972,50.69602379,50.71783344,50.73822597,50.75736934,50.77576461,50.79275429,50.80859451,50.82468491,50.84346284,50.86618649,50.89319976,50.92406564,50.95754186,50.99202171,51.02612126,51.05966114,51.09267932,51.12525925,51.15756137,51.18969529,51.22163689,51.25303315,51.28322947,51.31182902,51.33850621,51.36270816,51.38466338,51.40491095,51.4243543,51.44338789,51.46236875,51.4807361,51.4972617,51.51039343,51.51888456,51.52289492,51.52258142,51.51788723,51.50880948,51.49535749,51.47722238,51.45514877,51.43225166,51.41201393,51.39707695,51.38850801,
Slovenia,SVN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.09570233,52.10857127,52.13294877,52.15418644,52.15227695,52.11495974,52.03578992,51.92316818,51.79657075,51.68140953,51.59722422,51.5474635,51.52656488,51.5306931,51.55271658,51.58665806,51.63503285,51.69614926,51.75337133,51.78656626,51.78231084,51.73449654,51.65106341,51.55209513,51.46469158,51.40684106,51.38214994,51.38416454,51.40504915,51.4343275,51.46313517,51.49324088,51.52477349,51.54925199,51.5554736,51.53600413,51.48334005,51.40224432,51.3091681,51.23004082,51.18081647,51.17102002,51.19229879,51.22249327,51.22808674,51.1876334,51.09257629,50.95408796,50.79585941,50.64937298,50.53746301,50.46568311,50.42729733,50.41154355,50.4025149,50.3886905,50.368071,
Sweden,SWE,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.12197736,50.11312474,50.10185274,50.0892163,50.07669706,50.06608847,50.05682484,50.04935308,50.04686923,50.05306637,50.07048497,50.10021248,50.14075842,50.18825757,50.2370393,50.2830979,50.32446429,50.36193328,50.39674188,50.43131346,50.46690662,50.50440857,50.54231815,50.57759185,50.60581907,50.62420657,50.63132477,50.62860287,50.61966097,50.60944041,50.60150863,50.59687147,50.59429118,50.59307607,50.59168117,50.58901109,50.58487354,50.57950534,50.57201933,50.56136493,50.54673449,50.52821502,50.50581844,50.47918654,50.44784373,50.41182693,50.37087729,50.32599823,50.27926622,50.23357013,50.19071566,50.15151766,50.11562313,50.08218724,50.0500187,50.01819008,49.98666842,
Swaziland,SWZ,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.59209765,51.69054826,51.82369158,51.97461326,52.11656121,52.23938539,52.33574041,52.41311075,52.47050741,52.50898909,52.53351282,52.54191461,52.53829197,52.5258857,52.51092204,52.49794014,52.4862956,52.478309,52.4765088,52.4885154,52.51669788,52.55756308,52.60701022,52.66436585,52.7261577,52.78973061,52.85717593,52.92287827,52.96530977,52.9597627,52.89374211,52.76336233,52.58117353,52.37798398,52.19298898,52.05422565,51.97109288,51.93077689,51.91666293,51.90403415,51.8762624,51.83184784,51.77635389,51.71400299,51.65608876,51.60750682,51.570843,51.54299678,51.52374123,51.51201515,51.50580749,51.50523646,51.51038812,51.51962978,51.53154197,51.54486609,51.55796524,
Sint Maarten (Dutch part),SXM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.04964129,50.9422392,50.83867103,50.74915201,50.65825502,50.55278746,50.42208199,50.30254712,50.16804705,50.03520714,49.89974219,49.77098384,49.63360662,49.51240195,49.42857143,49.37904877,49.37187782,49.4064,49.45595165,49.49730618,49.52481521,49.52818272,49.50567665,49.48697482,49.4954003,49.53898577,49.63721541,49.77217866,49.92355942,50.05060801,50.12177164,50.13147956,50.09008266,50.02428691,49.96688391,49.94980509,49.96974418,50.01210823,50.0751386,50.13929317,50.19099961,50.24101347,50.28979999,50.30085776,50.2217599,50.03662096,49.70780452,49.26948681,48.8206949,48.50771681,48.42616602,48.61642001,49.02368723,49.55856196,50.06595245,50.4443188,50.64576723,
Syrian Arab Republic,SYR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.88250041,48.94456524,49.00356461,49.059009,49.11037565,49.15714972,49.19993654,49.23899551,49.27386979,49.30422505,49.32969522,49.34997083,49.36577851,49.38012407,49.39614984,49.41572233,49.43970601,49.46615981,49.49137046,49.51034079,49.52041122,49.5210775,49.51454742,49.50370526,49.49191921,49.48157195,49.47311831,49.46591135,49.45956435,49.45346771,49.44723549,49.43934625,49.42981355,49.4215677,49.418199,49.42104805,49.43522613,49.45763645,49.47254281,49.46076754,49.4126659,49.32005622,49.1944532,49.06919888,48.98819491,48.97815548,49.0482509,49.17654147,49.3244672,49.44857084,49.52489549,49.54765133,49.52816272,49.48247877,49.43842892,49.41963127,49.43376595,
Turks and Caicos Islands,TCA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.13241158,51.1410764,51.14465077,51.14299858,51.13580709,51.12256411,51.10387278,51.08023631,51.05315183,51.02426289,50.99480012,50.96582554,50.93692195,50.90744099,50.87618102,50.84212362,50.80494163,50.76538786,50.72501407,50.68570433,50.64921767,50.61592196,50.58538294,50.55647003,50.52769032,50.49814958,50.4677382,50.43737293,50.40790913,50.38080223,50.35659727,50.33520675,50.31599012,50.29855382,50.28228891,50.26672253,50.25197038,50.23775407,50.22314654,50.20727204,50.18945038,50.16981407,50.1490609,50.12749653,50.10565862,50.0839078,50.06206826,50.04050774,50.02016372,50.00245593,49.98809645,49.97734496,49.96954379,49.96371136,49.95883027,49.95383818,49.94873913,
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.89520359,48.9258927,48.94751045,48.96205127,48.97687137,48.99217254,49.00715336,49.02301173,49.0377273,49.04957287,49.05802982,49.06316027,49.06637986,49.06811675,49.0694619,49.0713568,49.07359343,49.07600109,49.07853631,49.08160221,49.08565185,49.0905732,49.09565856,49.10058521,49.10436752,49.1056826,49.10409732,49.10012143,49.09501046,49.09038466,49.08688022,49.08491715,49.08425395,49.08471925,49.08607685,49.08824083,49.09132103,49.09498261,49.09829095,49.09996223,49.0989253,49.09506171,49.08868098,49.08002117,49.06938836,49.05705423,49.04304947,49.0277793,49.01242914,48.9986245,48.98750715,48.97952183,48.97442294,48.97181605,48.9710135,48.97153805,48.97321786,
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.44518878,53.36277441,53.28624489,53.21487983,53.14836277,53.08710132,53.02647144,52.96877563,52.91521633,52.86611175,52.82134388,52.78058067,52.74262181,52.7064835,52.67007029,52.63206417,52.59280005,52.55227075,52.51163771,52.47223139,52.43445662,52.39939331,52.36642708,52.33384924,52.29975471,52.26178223,52.21887099,52.17297045,52.12795904,52.08892516,52.05902644,52.04075956,52.03104019,52.02751862,52.02833408,52.03230228,52.03717531,52.04420847,52.05415829,52.06670193,52.0818365,52.0996484,52.11890683,52.13831685,52.15742716,52.17522236,52.19176828,52.20732829,52.21923044,52.2248481,52.22250927,52.21251786,52.19756847,52.17820993,52.15710276,52.13756373,52.11974998,
Togo,TGO,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.72577931,50.71995834,50.71371394,50.70678373,50.69969851,50.69169411,50.68313773,50.67444555,50.66654606,50.65929465,50.65307759,50.64737675,50.64220241,50.63759473,50.63289796,50.628036,50.62393004,50.62003635,50.61582392,50.61061138,50.60435491,50.59542246,50.58509945,50.57706904,50.57602304,50.58399992,50.60213566,50.62691291,50.65181213,50.66819156,50.67113607,50.65980813,50.63668306,50.60577964,50.57231283,50.54015778,50.51002358,50.48129246,50.45450708,50.43001033,50.40757578,50.38732196,50.36940147,50.35263568,50.33532746,50.31693907,50.29699605,50.27622006,50.25575319,50.23709926,50.22123819,50.20836084,50.19782097,50.18880591,50.18014485,50.17103049,50.16121358,
Thailand,THA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.92559817,49.92324319,49.92134393,49.91933138,49.91634428,49.91193105,49.90620965,49.8997765,49.89324233,49.88738739,49.88278405,49.8800801,49.87932137,49.87985426,49.88069547,49.88157894,49.88223735,49.88384143,49.88909031,49.90132037,49.92265222,49.95185002,49.9875892,50.03119683,50.08422836,50.14647838,50.22071753,50.30346855,50.38172571,50.43930646,50.46672996,50.45918064,50.42366787,50.37704002,50.34234005,50.33526814,50.36065535,50.4118338,50.47893021,50.54780338,50.60866914,50.65981599,50.70448375,50.74411249,50.78141627,50.81836482,50.85470276,50.88957182,50.92364554,50.95769152,50.99226137,51.02760649,51.06355801,51.09966653,51.1353211,51.17008398,51.20385004,
Tajikistan,TJK,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.36250253,51.32716352,51.29169407,51.25593285,51.22019036,51.18432608,51.14846761,51.11235735,51.07654054,51.04035479,51.00434186,50.96774087,50.93074951,50.89443657,50.86014139,50.82839935,50.80055361,50.77538033,50.74956783,50.71896307,50.68110681,50.63437908,50.58111015,50.52872596,50.48694347,50.4606763,50.45214816,50.45637351,50.46228802,50.45647448,50.43072783,50.38232901,50.31610192,50.24071738,50.16805063,50.10634535,50.05822676,50.02049109,49.98756164,49.95250117,49.91058855,49.86124835,49.80807852,49.75482281,49.70658474,49.66696274,49.6359578,49.61287717,49.59867836,49.59443647,49.60038599,49.61668108,49.64191035,49.67210048,49.70265741,49.73067662,49.75500149,
Turkmenistan,TKM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.23954158,51.23254002,51.22239141,51.20948579,51.19461186,51.17798578,51.16031518,51.14183487,51.12306212,51.10512107,51.08773145,51.07131015,51.0558438,51.04289956,51.03345924,51.02834314,51.02744003,51.02949749,51.03323705,51.03763041,51.04082336,51.04356428,51.04545647,51.04345483,51.03459493,51.01745579,50.99139379,50.95851301,50.9221381,50.88681507,50.85547494,50.82880598,50.80617348,50.78836109,50.77521735,50.76699684,50.76343445,50.76429547,50.76832899,50.77396934,50.78012677,50.78636791,50.79271976,50.79873309,50.80415317,50.80840895,50.81166509,50.81388847,50.81429219,50.8123883,50.80773186,50.8003291,50.79072317,50.78060753,50.77146322,50.7649302,50.76108928,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.05809034,50.05799899,50.05839935,50.05924001,50.06045643,50.06199884,50.06390591,50.06630929,50.06946726,50.07373389,50.07928585,50.08607193,50.09398815,50.10320652,50.11384878,50.12593959,50.13955624,50.15440137,50.16979622,50.18488458,50.19909637,50.21226757,50.22464357,50.23663228,50.24883681,50.2616395,50.27502344,50.28881868,50.30302531,50.31764417,50.33260769,50.34792409,50.36342701,50.37868724,50.39316679,50.40651764,50.41869682,50.42979859,50.43984185,50.44889851,50.45706011,50.46429667,50.47071137,50.47668981,50.48266349,50.48896397,50.49571129,50.50282138,50.51012654,50.51737185,50.52438969,50.53115745,50.53775261,50.54426422,50.55081268,50.55747757,50.56425962,
Timor-Leste,TLS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.25391644,49.24839292,49.24243886,49.23714169,49.23157309,49.22732314,49.22307245,49.21928957,49.21637447,49.21528699,49.21495559,49.21507115,49.21736979,49.22086296,49.22631988,49.23328406,49.2432987,49.25702104,49.27214674,49.28609548,49.2958178,49.29992369,49.29809787,49.29511624,49.2961841,49.30324194,49.31611364,49.33390325,49.35525544,49.37664486,49.39881452,49.42047078,49.44197302,49.45802254,49.4631576,49.45533119,49.43196154,49.39512129,49.35234403,49.31307384,49.28752211,49.27890541,49.28330815,49.29390717,49.30249405,49.30174197,49.29078488,49.27388171,49.25359706,49.23495061,49.22160297,49.21433117,49.21237175,49.21396831,49.21595821,49.21723407,49.21811634,
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.39245945,49.39200438,49.39578791,49.40198337,49.40833008,49.41323528,49.41623108,49.4177645,49.41845921,49.41921117,49.42048943,49.42323918,49.42699607,49.42942455,49.42757325,49.42010641,49.40566216,49.38646038,49.3688737,49.36064449,49.36611308,49.38638341,49.41759202,49.4530844,49.48460498,49.50697783,49.51963561,49.52490862,49.52449183,49.52085126,49.51584809,49.50881577,49.49973457,49.49156488,49.48791658,49.49070591,49.50211432,49.52028292,49.53856771,49.54843078,49.54492008,49.52536517,49.49389246,49.46041447,49.4379115,49.43454735,49.45286688,49.48803044,49.53172315,49.5727724,49.60365617,49.6227294,49.63280988,49.63654408,49.63791887,49.63975315,49.64228595,
